enthusiastic,enthusiastic	0.4278057414945673
migrate,migrate	0.357646559774702
wiz,wiz	0.4801335135480665
bran,bran	0.4439636111990513
right-wing,right-wing	0.3126789262832442
cunt,cunt	0.309716042006302
tl,tl	0.3897976900582968
constantine,constantine	0.511967429524731
who,who	0.133518695813117
e-mails,e-mails	0.4073784384764553
exists,exists	0.2330627162261109
browns,browns	0.3313873191260581
safeguarding,safeguarding	0.3697358512530712
estimated,estimated	0.2845775191928936
pirating,pirating	0.4537556249866051
goods,goods	0.3714266485941763
looters,looters	0.4346596263299592
mason,mason	0.558128611355635
solids,solids	0.460064968934387
brushing,brushing	0.2687736086485022
philadelphia,philadelphia	0.4566544897873235
eta,eta	0.6927686268886726
etc.,etc.	0.508781144099642
peak,peak	0.3645144632976836
traitorous,traitorous	0.271697350823896
anchored,anchored	0.4281606755876658
shed,shed	0.3906869903521649
mariners,mariners	0.373785784409915
ultima,ultima	0.3878256640414096
vocational,vocational	0.2674696887145069
contraction,contraction	0.4671156557786236
factor,factor	0.3418111445219857
comrade,comrade	0.5930901510999363
indoors,indoors	0.3888348161590342
deploy,deploy	0.3372624877612667
downs,downs	0.4152848289236277
sap,sap	0.6713177272378519
moreover,moreover	0.7018628959835862
refill,refill	0.3620613140430877
smite,smite	0.3923166233647815
platter,platter	0.4155691884963999
fellowship,fellowship	0.3908865087035194
rodeo,rodeo	0.5219002914894352
sop,sop	0.7002312179509487
uptight,uptight	0.4515262909393606
ringer,ringer	0.5547539381487425
stationary,stationary	0.4134659489808437
monopoly,monopoly	0.3620162230305649
announcing,announcing	0.4320997983897224
originally,originally	0.2814454923458215
schooling,schooling	0.4294774103044584
accusing,accusing	0.2863125431855828
creeped,creeped	0.3091137277780745
socialists,socialists	0.3059626183112143
squirting,squirting	0.2363440842593155
promising,promising	0.3810762836678112
cancun,cancun	0.4807680850510609
swapping,swapping	0.4513749886618696
oath,oath	0.2908142849714452
peter,peter	0.5509054340613632
dosage,dosage	0.2501229156593073
lat,lat	0.4412854377431263
skin,skin	0.2132674713798852
bacteria,bacteria	0.2456829750684712
ways,ways	0.1810961950022108
yemen,yemen	0.2516787515745738
elevators,elevators	0.4057704373523433
ivory,ivory	0.6504015757160801
tweeted,tweeted	0.2331462080937723
whine,whine	0.3919672297665677
chef,chef	0.4714819426570954
nitpicking,nitpicking	0.4078195753657165
covert,covert	0.426204742197567
acknowledged,acknowledged	0.3775877846473615
oder,oder	0.1787770672249465
bjs,bjs	0.6900562935535106
game,game	0.1365239549564799
receiving,receiving	0.2894292687521544
needlessly,needlessly	0.4134641673767455
soundtracks,soundtracks	0.2696631470699525
infringe,infringe	0.2350916129261369
philippians,philippians	0.1787045745951656
inventive,inventive	0.3963712450068039
writers,writers	0.2560635489094305
correlate,correlate	0.3335534413922882
mums,mums	0.3914978917591599
hernia,hernia	0.3501924859380571
unbroken,unbroken	0.6164227103606134
congratulations,congratulations	0.1743499547387342
toes,toes	0.2825899966229456
glance,glance	0.3038699190909014
mysterious,mysterious	0.4306409691359996
grapes,grapes	0.4001486416643173
loosing,loosing	0.3457255456206982
blisters,blisters	0.3112640365553298
owing,owing	0.4514816898582633
manhood,manhood	0.4338646063176188
recoup,recoup	0.292899185549577
duke,duke	0.5026651566409015
knitting,knitting	0.3772013010131236
israelis,israelis	0.2978392458244335
efficiency,efficiency	0.3225522126579715
bb,bb	0.4574818274272031
intimately,intimately	0.4587155917079344
coalition,coalition	0.3369406928622988
clarification,clarification	0.2800805497342657
reversed,reversed	0.402891834615816
pricks,pricks	0.3908141261766086
databases,databases	0.2454297767486256
awakens,awakens	0.5169593987481262
exposures,exposures	0.38350710086288
escorting,escorting	0.610816184354579
stabilization,stabilization	0.5170142434160254
confidence,confidence	0.2621167709612166
habitat,habitat	0.388615389700667
borrow,borrow	0.3063206886946414
spire,spire	0.5258412808696336
fractional,fractional	0.393000034869422
remote,remote	0.3661176028507028
angular,angular	0.2767675008864723
reliability,reliability	0.3089310575465934
accessing,accessing	0.2847628335306151
population,population	0.1695792670925089
ane,ane	0.4724055487850307
ruling,ruling	0.3676815089317915
authorized,authorized	0.3260309330154571
patrons,patrons	0.4655815685492878
sailors,sailors	0.4048835220444484
muhammad,muhammad	0.3348223976968673
whispered,whispered	0.3282637961233751
pike,pike	0.5286590602951005
buggy,buggy	0.4446479710916581
fives,fives	0.4984999733987045
tongues,tongues	0.2866195909230647
photographers,photographers	0.3837756008230275
breakout,breakout	0.529575205378926
crooked,crooked	0.4139622331037759
buss,buss	0.4318524190203049
static,static	0.435157028956362
interiors,interiors	0.3820349024709836
v,v	0.3264526894351102
icons,icons	0.4079587727863903
greedy,greedy	0.3435094061875624
sparring,sparring	0.4579527809080034
gaping,gaping	0.3557970219739468
whims,whims	0.3680664941505381
wolves,wolves	0.3721301559882091
relates,relates	0.373003340140813
uneasy,uneasy	0.3388717785007065
stockings,stockings	0.2318303594462778
wag,wag	0.3366880782696018
cola,cola	0.4983559864694188
trimester,trimester	0.3630910697898611
fluctuations,fluctuations	0.3029825741967632
considerate,considerate	0.3568662038871889
marital,marital	0.3253553720353134
representations,representations	0.3209233022101726
summed,summed	0.3296172477420234
overuse,overuse	0.4937881371104795
colonies,colonies	0.2897132977727985
rebate,rebate	0.2600539455691242
